id,label
75970,CLEAR
1086279,CLEAR
520768,UNCLEAR
1324929,UNCLEAR
532141,UNCLEAR
734653,CLEAR
1312010,UNCLEAR
227887,UNCLEAR
1026742,UNCLEAR
106776,CLEAR
144596,UNCLEAR
543143,UNCLEAR
503306,UNCLEAR
536499,UNCLEAR
583024,CLEAR
867200,UNCLEAR
561355,CLEAR
1069440,CLEAR
187653,CLEAR
1314106,UNCLEAR
913372,CLEAR
1064078,UNCLEAR
607893,CLEAR
665944,UNCLEAR
438268,UNCLEAR
770257,UNCLEAR
410585,UNCLEAR
423778,CLEAR
937935,UNCLEAR
1251910,UNCLEAR
663134,UNCLEAR
34134,CLEAR
757083,UNCLEAR
703830,CLEAR
1240042,CLEAR
1001970,UNCLEAR
152626,UNCLEAR
92569,UNCLEAR
153324,CLEAR
211000,UNCLEAR
348534,UNCLEAR
140689,CLEAR
1007842,CLEAR
1282464,UNCLEAR
166625,CLEAR
1094613,CLEAR
101947,CLEAR
942400,UNCLEAR
632263,UNCLEAR
962139,CLEAR
197579,CLEAR
275976,UNCLEAR
699480,UNCLEAR
149542,UNCLEAR
383294,UNCLEAR
661023,UNCLEAR
1038805,UNCLEAR
407139,UNCLEAR
456564,UNCLEAR
466238,UNCLEAR
961427,UNCLEAR
1202511,UNCLEAR
1055174,CLEAR
639758,CLEAR
406792,CLEAR
1244396,UNCLEAR
343033,UNCLEAR
1260668,UNCLEAR
1182283,UNCLEAR
546233,UNCLEAR
1267717,UNCLEAR
684779,CLEAR
871759,UNCLEAR
1153846,UNCLEAR
1089743,CLEAR
196434,UNCLEAR
204264,UNCLEAR
1083950,CLEAR
60662,UNCLEAR
786115,CLEAR
623346,CLEAR
55513,UNCLEAR
661202,UNCLEAR
1169906,UNCLEAR
14547,UNCLEAR
490749,UNCLEAR
1037962,UNCLEAR
1079521,UNCLEAR
998604,UNCLEAR
463846,CLEAR
61804,UNCLEAR
686309,UNCLEAR
1109844,UNCLEAR
292057,CLEAR
410595,CLEAR
859543,UNCLEAR
72688,UNCLEAR
1224230,UNCLEAR
993096,UNCLEAR
45068,CLEAR
1215647,UNCLEAR
601444,CLEAR
982179,CLEAR
987100,UNCLEAR
1270554,UNCLEAR
388699,UNCLEAR
1009069,UNCLEAR
374105,CLEAR
120986,UNCLEAR
310184,UNCLEAR
971091,UNCLEAR
498813,UNCLEAR
738623,UNCLEAR
342964,CLEAR
525134,UNCLEAR
1280565,UNCLEAR
781671,UNCLEAR
1114183,UNCLEAR
1004377,UNCLEAR
1279480,UNCLEAR
174799,CLEAR
959056,UNCLEAR
611767,UNCLEAR
1150606,UNCLEAR
418898,UNCLEAR
611647,UNCLEAR
1031561,UNCLEAR
478576,UNCLEAR
1071108,CLEAR
955630,UNCLEAR
1242576,UNCLEAR
948350,UNCLEAR
854520,CLEAR
858067,UNCLEAR
643220,UNCLEAR
646768,UNCLEAR
15306,CLEAR
641150,UNCLEAR
521777,UNCLEAR
934298,UNCLEAR
898962,UNCLEAR
661644,UNCLEAR
639330,UNCLEAR
677576,UNCLEAR
1077134,UNCLEAR
1301027,CLEAR
646755,UNCLEAR
498282,UNCLEAR
869538,UNCLEAR
239248,UNCLEAR
704216,CLEAR
626717,UNCLEAR
660768,UNCLEAR
624921,UNCLEAR
352197,UNCLEAR
1022049,UNCLEAR
1168575,UNCLEAR
690095,UNCLEAR
530180,UNCLEAR
818464,CLEAR
1284863,UNCLEAR
481686,UNCLEAR
197878,UNCLEAR
1080774,UNCLEAR
954775,UNCLEAR
849061,CLEAR
408315,UNCLEAR
655804,CLEAR
1118841,UNCLEAR
1057449,CLEAR
365470,CLEAR
1127229,UNCLEAR
320077,UNCLEAR
298285,UNCLEAR
1170518,UNCLEAR
735767,CLEAR
462969,CLEAR
930141,UNCLEAR
705684,UNCLEAR
1100789,UNCLEAR
630714,UNCLEAR
667388,UNCLEAR
167014,CLEAR
628358,UNCLEAR
552820,CLEAR
191279,CLEAR
579074,UNCLEAR
964201,UNCLEAR
1073320,UNCLEAR
904950,UNCLEAR
1300260,UNCLEAR
461255,UNCLEAR
458138,UNCLEAR
166775,UNCLEAR
302286,UNCLEAR
740448,UNCLEAR
1213835,UNCLEAR
23560,UNCLEAR
771515,UNCLEAR
296685,CLEAR
1116229,UNCLEAR
1249386,CLEAR
1323374,UNCLEAR
1072767,UNCLEAR
541480,UNCLEAR
101723,CLEAR
1167035,CLEAR
1025542,UNCLEAR
716498,UNCLEAR
183725,CLEAR
46890,UNCLEAR
625128,CLEAR
1234159,UNCLEAR
1176145,UNCLEAR
1263467,UNCLEAR
641192,CLEAR
472417,UNCLEAR
579474,UNCLEAR
297263,UNCLEAR
198321,UNCLEAR
639960,CLEAR
683115,UNCLEAR
588109,UNCLEAR
591423,UNCLEAR
508689,UNCLEAR
1086156,CLEAR
1031709,UNCLEAR
1099496,UNCLEAR
32421,UNCLEAR
1061302,UNCLEAR
1079278,UNCLEAR
48735,CLEAR
197135,CLEAR
1044605,UNCLEAR
1140123,UNCLEAR
742544,UNCLEAR
166999,CLEAR
1010444,UNCLEAR
1308823,UNCLEAR
726073,UNCLEAR
955805,UNCLEAR
878914,UNCLEAR
14403,UNCLEAR
171653,CLEAR
89395,UNCLEAR
608814,CLEAR
541488,UNCLEAR
1291014,UNCLEAR
716623,CLEAR
790931,UNCLEAR
126323,CLEAR
655694,UNCLEAR
1113591,UNCLEAR
1119594,UNCLEAR
1165384,UNCLEAR
648139,UNCLEAR
1212961,CLEAR
410619,CLEAR
1149335,UNCLEAR
168083,CLEAR
788451,UNCLEAR
342527,UNCLEAR
610832,UNCLEAR
519749,UNCLEAR
750197,CLEAR
571100,CLEAR
979741,CLEAR
1105361,UNCLEAR
968190,CLEAR
208001,UNCLEAR
1124556,UNCLEAR
791652,CLEAR
151523,UNCLEAR
649443,UNCLEAR
1014376,UNCLEAR
1060176,UNCLEAR
23568,CLEAR
744631,UNCLEAR
537346,UNCLEAR
865206,UNCLEAR
1320617,UNCLEAR
895732,CLEAR
700127,UNCLEAR
1216013,CLEAR
355372,UNCLEAR
195217,CLEAR
578349,UNCLEAR
906853,UNCLEAR
1041264,UNCLEAR
1304095,UNCLEAR
90135,UNCLEAR
527419,CLEAR
283686,CLEAR
465491,UNCLEAR
413225,UNCLEAR
1174164,CLEAR
1178457,UNCLEAR
1168801,UNCLEAR
909206,UNCLEAR
216666,UNCLEAR
531761,CLEAR
620078,CLEAR
1258990,UNCLEAR
546059,CLEAR
508101,CLEAR
970985,UNCLEAR
556983,UNCLEAR
269348,UNCLEAR
549417,UNCLEAR
1326538,UNCLEAR
1105752,UNCLEAR
619207,UNCLEAR
835282,UNCLEAR
1180936,CLEAR
713137,UNCLEAR
1094599,CLEAR
285765,CLEAR
1316219,UNCLEAR
747434,UNCLEAR
904120,CLEAR
558738,UNCLEAR
659857,UNCLEAR
782989,UNCLEAR
1312718,UNCLEAR
906539,UNCLEAR
1035126,UNCLEAR
245554,CLEAR
696239,UNCLEAR
1115111,CLEAR
134417,CLEAR
738883,UNCLEAR
805249,UNCLEAR
721201,UNCLEAR
1033969,UNCLEAR
964597,UNCLEAR
1184001,UNCLEAR
404050,UNCLEAR
473262,CLEAR
979762,UNCLEAR
509112,CLEAR
210011,CLEAR
705824,CLEAR
338683,UNCLEAR
495580,CLEAR
495052,CLEAR
943606,UNCLEAR
133453,UNCLEAR
242117,UNCLEAR
615377,UNCLEAR
436372,UNCLEAR
1188940,UNCLEAR
501859,CLEAR
1120299,UNCLEAR
284906,UNCLEAR
913936,UNCLEAR
713884,CLEAR
606462,UNCLEAR
1271770,UNCLEAR
1074948,CLEAR
884731,UNCLEAR
815360,CLEAR
151193,UNCLEAR
1023535,UNCLEAR
247087,CLEAR
988664,UNCLEAR
852901,CLEAR
702566,UNCLEAR
1211318,CLEAR
409075,UNCLEAR
1210247,UNCLEAR
491555,UNCLEAR
1217880,UNCLEAR
1063906,CLEAR
28739,CLEAR
1222312,UNCLEAR
405555,CLEAR
283911,UNCLEAR
378416,CLEAR
105611,CLEAR
635309,UNCLEAR
193226,UNCLEAR
129118,UNCLEAR
1228450,CLEAR
1219352,UNCLEAR
1207987,UNCLEAR
1215473,UNCLEAR
1132298,CLEAR
362996,UNCLEAR
612611,CLEAR
223044,CLEAR
407769,CLEAR
469172,UNCLEAR
904909,UNCLEAR
1294377,UNCLEAR
1024411,UNCLEAR
1195002,UNCLEAR
850996,CLEAR
163468,UNCLEAR
1313060,UNCLEAR
378502,CLEAR
1194881,CLEAR
746111,CLEAR
163744,CLEAR
89267,UNCLEAR
1167890,CLEAR
1277194,UNCLEAR
1118941,UNCLEAR
909014,UNCLEAR
718783,CLEAR
1181037,CLEAR
852499,UNCLEAR
422282,UNCLEAR
692009,CLEAR
1125955,CLEAR
990427,UNCLEAR
446758,UNCLEAR
1119999,UNCLEAR
1269551,UNCLEAR
619685,CLEAR
395167,UNCLEAR
556275,UNCLEAR
1108284,CLEAR
11761,CLEAR
744167,CLEAR
1027266,UNCLEAR
641695,UNCLEAR
462300,UNCLEAR
1021084,UNCLEAR
399789,CLEAR
72442,CLEAR
1029102,CLEAR
1194815,UNCLEAR
749131,CLEAR
1249138,UNCLEAR
734880,UNCLEAR
627820,UNCLEAR
1160573,UNCLEAR
829973,UNCLEAR
822336,UNCLEAR
1035132,CLEAR
792910,UNCLEAR
1023771,UNCLEAR
508627,CLEAR
1064538,UNCLEAR
1001252,UNCLEAR
167389,CLEAR
487030,CLEAR
502922,UNCLEAR
356866,UNCLEAR
436008,CLEAR
377744,UNCLEAR
840374,CLEAR
281899,UNCLEAR
1016051,CLEAR
152777,UNCLEAR
194514,CLEAR
796255,UNCLEAR
531892,UNCLEAR
1219522,UNCLEAR
849402,UNCLEAR
791985,UNCLEAR
1215131,CLEAR
1085551,UNCLEAR
1267380,UNCLEAR
933504,UNCLEAR
979989,CLEAR
675041,UNCLEAR
1057647,CLEAR
1324205,UNCLEAR
1045843,UNCLEAR
1208611,UNCLEAR
964534,UNCLEAR
969472,UNCLEAR
1244167,UNCLEAR
118377,CLEAR
792640,UNCLEAR
308955,UNCLEAR
1193649,UNCLEAR
650715,UNCLEAR
942429,UNCLEAR
867996,UNCLEAR
1124184,UNCLEAR
212834,CLEAR
87609,CLEAR
1125374,UNCLEAR
298179,UNCLEAR
449902,UNCLEAR
223559,UNCLEAR
1286921,UNCLEAR
655683,UNCLEAR
309736,CLEAR
374353,CLEAR
916126,UNCLEAR
970651,UNCLEAR
1135565,UNCLEAR
748213,CLEAR
479864,UNCLEAR
45996,UNCLEAR
73660,CLEAR
1131246,UNCLEAR
962257,UNCLEAR
1107181,UNCLEAR
498177,UNCLEAR
760663,UNCLEAR
667432,CLEAR
1188340,UNCLEAR
712529,CLEAR
336502,CLEAR
1129153,UNCLEAR
433972,UNCLEAR
77301,UNCLEAR
220943,CLEAR
1081787,CLEAR
293188,UNCLEAR
337953,UNCLEAR
533670,CLEAR
317272,UNCLEAR
40499,UNCLEAR
287922,CLEAR
309070,CLEAR
1162377,UNCLEAR
375948,UNCLEAR
473366,CLEAR
305560,CLEAR
253865,UNCLEAR
645575,CLEAR
1103241,CLEAR
750725,CLEAR
32140,CLEAR
288133,UNCLEAR
1073409,UNCLEAR
1279883,UNCLEAR
877103,CLEAR
176581,UNCLEAR
270238,UNCLEAR
1033057,CLEAR
170854,CLEAR
480632,UNCLEAR
358983,UNCLEAR
960685,UNCLEAR
394516,CLEAR
532841,CLEAR
1153884,UNCLEAR
804887,UNCLEAR
1010494,UNCLEAR
1121750,CLEAR
412888,UNCLEAR
1326273,UNCLEAR
1177666,CLEAR
919908,UNCLEAR
246476,CLEAR
1102663,UNCLEAR
903514,UNCLEAR
903855,UNCLEAR
1326824,UNCLEAR
309541,UNCLEAR
1057213,CLEAR
942537,UNCLEAR
458338,UNCLEAR
164100,UNCLEAR
819010,CLEAR
440410,UNCLEAR
1099246,UNCLEAR
1197890,UNCLEAR
533105,UNCLEAR
520193,UNCLEAR
495822,UNCLEAR
801797,UNCLEAR
168971,CLEAR
300864,UNCLEAR
611415,UNCLEAR
875716,UNCLEAR
979564,UNCLEAR
582052,UNCLEAR
712525,UNCLEAR
220566,UNCLEAR
997590,UNCLEAR
869315,UNCLEAR
358910,UNCLEAR
557423,UNCLEAR
1093305,UNCLEAR
1261306,CLEAR
656666,CLEAR
721154,UNCLEAR
533653,UNCLEAR
419841,UNCLEAR
716386,UNCLEAR
83454,UNCLEAR
1291131,CLEAR
1283814,UNCLEAR
396800,CLEAR
501720,UNCLEAR
379475,CLEAR
1166918,UNCLEAR
606521,UNCLEAR
1100810,UNCLEAR
691763,CLEAR
1301816,UNCLEAR
867575,CLEAR
89160,CLEAR
1119689,UNCLEAR
361585,UNCLEAR
946310,CLEAR
1236847,UNCLEAR
185600,CLEAR
538491,CLEAR
506122,UNCLEAR
203396,CLEAR
1086852,CLEAR
984317,CLEAR
1104824,UNCLEAR
1047633,UNCLEAR
336084,UNCLEAR
153291,CLEAR
921620,UNCLEAR
921867,UNCLEAR
568499,UNCLEAR
329782,CLEAR
810374,UNCLEAR
310371,UNCLEAR
923539,UNCLEAR
247018,UNCLEAR
647891,UNCLEAR
1073275,UNCLEAR
1218242,UNCLEAR
189588,CLEAR
445115,CLEAR
1166875,UNCLEAR
1309389,UNCLEAR
1051059,UNCLEAR
523798,UNCLEAR
966542,CLEAR
973105,CLEAR
121771,CLEAR
758522,UNCLEAR
947237,UNCLEAR
180224,UNCLEAR
1233881,UNCLEAR
871383,CLEAR
493706,UNCLEAR
382777,UNCLEAR
246641,CLEAR
1124693,UNCLEAR
1264021,UNCLEAR
544123,UNCLEAR
16792,UNCLEAR
726886,UNCLEAR
1277741,UNCLEAR
1073298,UNCLEAR
415231,CLEAR
389364,UNCLEAR
705267,CLEAR
710524,UNCLEAR
91885,UNCLEAR
1007239,UNCLEAR
1116714,UNCLEAR
686292,UNCLEAR
468340,CLEAR
1284301,UNCLEAR
851012,UNCLEAR
1133540,UNCLEAR
604156,CLEAR
137979,CLEAR
1273524,UNCLEAR
58938,CLEAR
853009,UNCLEAR
647671,UNCLEAR
1214099,UNCLEAR
797530,UNCLEAR
1293712,UNCLEAR
1281441,UNCLEAR
407069,CLEAR
1281767,CLEAR
26279,CLEAR
548750,CLEAR
995121,UNCLEAR
442630,UNCLEAR
23390,CLEAR
1264477,CLEAR
430522,UNCLEAR
773750,UNCLEAR
964832,UNCLEAR
537531,UNCLEAR
219945,CLEAR
969802,CLEAR
745696,CLEAR
380374,UNCLEAR
1137777,UNCLEAR
932397,CLEAR
739568,UNCLEAR
61111,UNCLEAR
686653,UNCLEAR
326907,UNCLEAR
1296847,UNCLEAR
1083339,CLEAR
730391,UNCLEAR
676264,CLEAR
912616,UNCLEAR
965169,UNCLEAR
1064473,CLEAR
1087129,CLEAR
432178,CLEAR
758731,CLEAR
1015768,UNCLEAR
199608,CLEAR
1134185,UNCLEAR
771364,UNCLEAR
1143824,UNCLEAR
744310,UNCLEAR
736304,UNCLEAR
457637,CLEAR
64640,UNCLEAR
605439,CLEAR
569506,UNCLEAR
736055,UNCLEAR
1223891,UNCLEAR
168529,UNCLEAR
1225506,UNCLEAR
605866,UNCLEAR
1241150,UNCLEAR
250815,UNCLEAR
1185200,CLEAR
1185507,UNCLEAR
541754,CLEAR
1292893,UNCLEAR
598015,CLEAR
181576,CLEAR
285891,UNCLEAR
1264192,UNCLEAR
429745,UNCLEAR
653913,UNCLEAR
1237100,CLEAR
741273,UNCLEAR
501799,CLEAR
997240,UNCLEAR
904164,CLEAR
613349,UNCLEAR
690738,UNCLEAR
920423,CLEAR
166752,UNCLEAR
69883,UNCLEAR
414961,UNCLEAR
119598,UNCLEAR
1210317,UNCLEAR
371122,UNCLEAR
746144,CLEAR
640802,CLEAR
990349,CLEAR
1271726,UNCLEAR
154726,CLEAR
924808,UNCLEAR
1143709,UNCLEAR
467541,CLEAR
694653,UNCLEAR
1090624,UNCLEAR
1321411,UNCLEAR
575488,UNCLEAR
1021561,UNCLEAR
1026305,CLEAR
1050123,UNCLEAR
1152207,UNCLEAR
459165,UNCLEAR
1052668,UNCLEAR
622039,UNCLEAR
613423,CLEAR
1138768,UNCLEAR
825895,UNCLEAR
1043415,CLEAR
1160280,UNCLEAR
1014708,UNCLEAR
113489,UNCLEAR
681654,UNCLEAR
406624,UNCLEAR
618775,UNCLEAR
387013,CLEAR
1028533,UNCLEAR
669000,UNCLEAR
763129,UNCLEAR
1066914,UNCLEAR
1072049,CLEAR
1112661,UNCLEAR
904501,CLEAR
892576,UNCLEAR
1217863,CLEAR
1153447,UNCLEAR
1260566,UNCLEAR
563583,CLEAR
909741,UNCLEAR
408385,UNCLEAR
1246520,UNCLEAR
1074635,CLEAR
1180303,CLEAR
1022112,UNCLEAR
128224,CLEAR
1129538,UNCLEAR
143762,UNCLEAR
1238397,UNCLEAR
362269,UNCLEAR
104868,CLEAR
281515,UNCLEAR
1235987,UNCLEAR
48977,CLEAR
337533,CLEAR
582672,UNCLEAR
1245225,UNCLEAR
508698,UNCLEAR
571278,UNCLEAR
1199323,UNCLEAR
756334,CLEAR
529080,UNCLEAR
541825,CLEAR
1029493,UNCLEAR
907112,UNCLEAR
1052646,UNCLEAR
386097,CLEAR
713559,CLEAR
806748,UNCLEAR
1265327,UNCLEAR
565680,UNCLEAR
238050,CLEAR
1236521,CLEAR
379458,UNCLEAR
870321,UNCLEAR
880121,CLEAR
163006,UNCLEAR
401465,UNCLEAR
717131,CLEAR
113249,UNCLEAR
1223642,UNCLEAR
193399,UNCLEAR
739608,CLEAR
304605,CLEAR
324861,UNCLEAR
715642,UNCLEAR
817509,UNCLEAR
537286,CLEAR
934262,UNCLEAR
423250,UNCLEAR
667311,UNCLEAR
504811,UNCLEAR
745704,UNCLEAR
1018477,UNCLEAR
399651,UNCLEAR
554934,UNCLEAR
701934,UNCLEAR
216901,UNCLEAR
1135353,UNCLEAR
110956,CLEAR
676034,CLEAR
1320097,UNCLEAR
190455,CLEAR
820429,UNCLEAR
580985,UNCLEAR
1174994,UNCLEAR
925463,CLEAR
123369,UNCLEAR
829205,UNCLEAR
713596,UNCLEAR
1272898,UNCLEAR
193990,UNCLEAR
61379,UNCLEAR
49712,CLEAR
938793,CLEAR
167495,CLEAR
1237068,CLEAR
670812,UNCLEAR
89125,UNCLEAR
1252185,UNCLEAR
924303,UNCLEAR
1062200,CLEAR
807292,UNCLEAR
770701,UNCLEAR
613080,UNCLEAR
1313907,UNCLEAR
681845,CLEAR
1012516,UNCLEAR
906999,CLEAR
970876,UNCLEAR
112654,CLEAR
467279,UNCLEAR
536667,CLEAR
1216898,CLEAR
1076398,UNCLEAR
1073171,UNCLEAR
757542,UNCLEAR
422017,CLEAR
1285271,UNCLEAR
669374,UNCLEAR
1299806,UNCLEAR
475752,UNCLEAR
843723,UNCLEAR
307831,CLEAR
23810,UNCLEAR
359118,UNCLEAR
1211589,UNCLEAR
357335,UNCLEAR
890677,UNCLEAR
892193,CLEAR
1240238,CLEAR
1311632,UNCLEAR
1221733,UNCLEAR
390215,CLEAR
251087,UNCLEAR
1010563,UNCLEAR
319921,CLEAR
294175,UNCLEAR
1177017,UNCLEAR
515267,UNCLEAR
467665,UNCLEAR
873546,UNCLEAR
360614,CLEAR
620859,UNCLEAR
407750,CLEAR
587250,UNCLEAR
1301449,CLEAR
1000952,CLEAR
617275,UNCLEAR
603406,CLEAR
875119,CLEAR
1129533,UNCLEAR
158456,UNCLEAR
520081,UNCLEAR
1205073,UNCLEAR
83249,UNCLEAR
143208,UNCLEAR
955044,CLEAR
219829,CLEAR
782692,UNCLEAR
797296,UNCLEAR
103207,UNCLEAR
132427,UNCLEAR
900836,UNCLEAR
649581,CLEAR
1015328,UNCLEAR
428794,UNCLEAR
1243357,UNCLEAR
1111550,UNCLEAR
1031737,UNCLEAR
791141,UNCLEAR
1206017,UNCLEAR
1295088,UNCLEAR
1046556,UNCLEAR
215463,CLEAR
785640,UNCLEAR
1106532,UNCLEAR
306427,UNCLEAR
960604,UNCLEAR
801566,UNCLEAR
1286956,CLEAR
923801,UNCLEAR
1311624,UNCLEAR
1037097,CLEAR
1061814,UNCLEAR
1107944,CLEAR
836372,CLEAR
864149,UNCLEAR
625621,CLEAR
600836,UNCLEAR
566528,CLEAR
493532,CLEAR
55239,CLEAR
1180576,UNCLEAR
538802,UNCLEAR
1140534,UNCLEAR
883738,CLEAR
1253488,UNCLEAR
1080592,UNCLEAR
944836,CLEAR
326291,UNCLEAR
122361,CLEAR
1046748,UNCLEAR
1053944,UNCLEAR
483593,CLEAR
119721,CLEAR
212425,CLEAR
381287,CLEAR
539181,CLEAR
645261,CLEAR
1224815,CLEAR
114728,UNCLEAR
1184188,UNCLEAR
48730,CLEAR
374725,UNCLEAR
422113,UNCLEAR
728635,CLEAR
503916,UNCLEAR
303699,UNCLEAR
802967,CLEAR
797542,UNCLEAR
419408,CLEAR
172187,CLEAR
1142782,CLEAR
175811,CLEAR
489593,UNCLEAR
1061012,UNCLEAR
746238,CLEAR
74396,CLEAR
31587,UNCLEAR
1254891,UNCLEAR
244120,CLEAR
568554,UNCLEAR
1100852,UNCLEAR
772436,UNCLEAR
684539,CLEAR
706533,UNCLEAR
543013,UNCLEAR
1056430,UNCLEAR
127918,UNCLEAR
299077,UNCLEAR
296596,UNCLEAR
1238128,CLEAR
1260038,CLEAR
248209,CLEAR
1286362,CLEAR
633149,CLEAR
1241384,UNCLEAR
732642,UNCLEAR
1310795,CLEAR
719413,CLEAR
485075,CLEAR
205186,CLEAR
837523,UNCLEAR
732783,UNCLEAR
1008779,UNCLEAR
618282,CLEAR
978529,CLEAR
955617,CLEAR
96494,CLEAR
800416,UNCLEAR
1231860,CLEAR
366140,UNCLEAR
933314,UNCLEAR
763997,UNCLEAR
740610,UNCLEAR
468956,UNCLEAR
787768,CLEAR
215395,CLEAR
933318,UNCLEAR
698115,UNCLEAR
189881,CLEAR
517340,UNCLEAR
1166395,UNCLEAR
243758,UNCLEAR
808613,UNCLEAR
939308,UNCLEAR
186845,UNCLEAR
443324,CLEAR
785338,UNCLEAR
420377,UNCLEAR
1279970,CLEAR
1068811,UNCLEAR
678790,CLEAR
805548,UNCLEAR
1054877,UNCLEAR
550669,UNCLEAR
468866,UNCLEAR
1154839,UNCLEAR
591,UNCLEAR
925803,UNCLEAR
299529,CLEAR
1272335,UNCLEAR
223222,UNCLEAR
1069214,UNCLEAR
1200073,UNCLEAR
223545,CLEAR
864691,UNCLEAR
420353,CLEAR
52509,UNCLEAR
1148595,CLEAR
357878,UNCLEAR
432371,UNCLEAR
431995,UNCLEAR
1011622,UNCLEAR
101837,UNCLEAR
1151216,UNCLEAR
350174,CLEAR
743448,CLEAR
1322539,UNCLEAR
698980,UNCLEAR
823198,CLEAR
1198330,UNCLEAR
1100185,CLEAR
1267222,UNCLEAR
4368,CLEAR
956373,UNCLEAR
204907,UNCLEAR
433009,UNCLEAR
413694,UNCLEAR
940257,CLEAR
907431,UNCLEAR
690864,UNCLEAR
1096366,UNCLEAR
1235951,UNCLEAR
593634,UNCLEAR
105531,CLEAR
86109,CLEAR
783932,UNCLEAR
1017701,UNCLEAR
633520,UNCLEAR
1017555,CLEAR
1238472,CLEAR
836231,UNCLEAR
1279058,UNCLEAR
1014890,UNCLEAR
1286569,UNCLEAR
709666,UNCLEAR
121677,CLEAR
1284408,CLEAR
1145745,UNCLEAR
1266863,CLEAR
281323,UNCLEAR
362699,CLEAR
744949,CLEAR
951065,UNCLEAR
1156837,CLEAR
707530,UNCLEAR
1316541,UNCLEAR
1280344,UNCLEAR
920836,UNCLEAR
401731,UNCLEAR
1016373,UNCLEAR
594612,UNCLEAR
1244827,CLEAR
805943,UNCLEAR
184995,CLEAR
140978,CLEAR
487363,CLEAR
1067805,UNCLEAR
291277,CLEAR
962451,UNCLEAR
763719,CLEAR
136858,UNCLEAR
750874,CLEAR
507097,UNCLEAR
666125,UNCLEAR
296053,UNCLEAR
805033,UNCLEAR
310368,CLEAR
1327687,UNCLEAR
1277396,CLEAR
1066590,UNCLEAR
1134973,UNCLEAR
1053690,UNCLEAR
814889,CLEAR
1086732,UNCLEAR
34608,UNCLEAR
958828,UNCLEAR
1112363,CLEAR
233851,CLEAR
1117455,UNCLEAR
135022,UNCLEAR
854950,UNCLEAR
557499,CLEAR
996974,CLEAR
1066359,UNCLEAR
457253,CLEAR
550526,UNCLEAR
1254796,CLEAR
468038,UNCLEAR
268758,CLEAR
1266489,UNCLEAR
744666,UNCLEAR
470773,CLEAR
974908,CLEAR
151007,UNCLEAR
175861,CLEAR
401532,UNCLEAR
948316,UNCLEAR
940177,UNCLEAR
956722,CLEAR
411741,CLEAR
1269178,UNCLEAR
435297,UNCLEAR
901983,UNCLEAR
1193709,UNCLEAR
1289751,CLEAR
692311,UNCLEAR
125672,UNCLEAR
914276,UNCLEAR
186628,CLEAR
948730,UNCLEAR
488772,UNCLEAR
359341,CLEAR
154152,CLEAR
1163353,UNCLEAR
1131545,UNCLEAR
820665,UNCLEAR
981287,UNCLEAR
157015,UNCLEAR
403970,CLEAR
1293402,UNCLEAR
870663,UNCLEAR
402900,UNCLEAR
592373,CLEAR
1134715,UNCLEAR
1126973,UNCLEAR
247523,CLEAR
695883,UNCLEAR
314988,UNCLEAR
440443,UNCLEAR
185908,CLEAR
792952,UNCLEAR
238042,UNCLEAR
59564,CLEAR
610327,CLEAR
892607,UNCLEAR
392568,UNCLEAR
22564,UNCLEAR
311948,UNCLEAR
1036043,UNCLEAR
174990,UNCLEAR
313182,UNCLEAR
725366,CLEAR
662065,UNCLEAR
1212956,CLEAR
394131,UNCLEAR
1115935,UNCLEAR
218730,CLEAR
258341,CLEAR
1119061,CLEAR
691610,UNCLEAR
1222482,UNCLEAR
1074979,CLEAR
101728,CLEAR
958450,UNCLEAR
918272,UNCLEAR
1223451,UNCLEAR
508386,UNCLEAR
863520,CLEAR
236618,UNCLEAR
1281392,UNCLEAR
310575,CLEAR
480399,CLEAR
311361,UNCLEAR
332728,UNCLEAR
1238664,UNCLEAR
1219408,UNCLEAR
37082,UNCLEAR
1015405,UNCLEAR
519256,UNCLEAR
127570,CLEAR
1307775,UNCLEAR
655129,UNCLEAR
389923,UNCLEAR
522733,UNCLEAR
713548,CLEAR
1290811,CLEAR
334804,UNCLEAR
93584,UNCLEAR
209856,CLEAR
847142,UNCLEAR
478122,CLEAR
207071,CLEAR
408905,UNCLEAR
921137,UNCLEAR
648475,UNCLEAR
1129902,UNCLEAR
1007854,UNCLEAR
658157,UNCLEAR
504993,UNCLEAR
879593,UNCLEAR
436353,CLEAR
1240637,UNCLEAR
1318155,UNCLEAR
5932,CLEAR
769755,CLEAR
346183,UNCLEAR
950661,UNCLEAR
1298359,CLEAR
1095682,UNCLEAR
328797,UNCLEAR
740237,CLEAR
455171,UNCLEAR
417574,UNCLEAR
159878,CLEAR
271829,UNCLEAR
219162,UNCLEAR
870105,UNCLEAR
1260317,UNCLEAR
1231162,CLEAR
556195,CLEAR
692285,UNCLEAR
820698,UNCLEAR
913005,UNCLEAR
292221,UNCLEAR
1325315,UNCLEAR
99770,UNCLEAR
1215126,CLEAR
702645,UNCLEAR
344594,UNCLEAR
1242630,UNCLEAR
1007430,UNCLEAR
20849,CLEAR
357836,UNCLEAR
182330,CLEAR
257185,CLEAR
1327849,CLEAR
1283016,UNCLEAR
793405,CLEAR
1096398,UNCLEAR
692336,UNCLEAR
91569,CLEAR
1253002,UNCLEAR
763186,CLEAR
587146,UNCLEAR
1171223,CLEAR
195548,CLEAR
731702,CLEAR
498529,UNCLEAR
14875,UNCLEAR
1259375,UNCLEAR
1027218,UNCLEAR
104306,CLEAR
496455,UNCLEAR
905458,CLEAR
